"International_data"
"https://www.eia.gov/beta/international/data/browser/#/?c=ruvvvvvfvtvnvv1vrvvvvfvvvvvvfvvvou20evvvvvvvvvvvvuvs&ct=0&vs=INTL.44-1-AFG-QBTU.A&vo=0&v=H&start=1990&end=2016&showdm=y"
"Sat Feb 02 2019 10:39:42 GMT-0600 (CST)"
"Source: U.S. Energy Information Administration"
,,,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
"","Malaysia","Quad Btu",0.84293410857242,0.92735197428168,0.9891632078639,1.1406675915453,1.3391218956406,1.4579989571228,1.5438533670798,1.628231985206,1.6401880317723,1.6568180389853,1.8294151482938,1.9270887571352,2.0791596896941,2.1279190608626,2.1458269363399,2.3631532819246,2.5583732364117,2.7129864050522,2.7689285391727,2.8346596054438,2.9752155178672,3.0659802909274,3.1091108230367,3.2875775319525,3.4311272308387,3.2801219317767,3.3209492951702
"","Maldives","Quad Btu",0.001879343161,0.001879343161,0.0018862771712,0.0016839275,0.0037593034905,0.0046444080805,0.0048598578,0.00439720679,0.004623828395,0.0046238369,0.00976504771,0.00837596138,0.00979011154,0.00851135538,0.01126702437,0.010159554466,0.012773457009,0.0134504889006,0.0147579109348,0.0155541520692,0.015884575062,0.0166785828356,0.02149395968,0.02281133339618,0.03003801531514,0.0225266324852,0.022870511913352
"","Mali","Quad Btu",0.00804159892,0.0080599672,0.009119817336,0.00917817392,0.00920033192,0.00923038792,0.010026679736,0.01013333892,0.00954376692,0.009550452,0.01467015746,0.01498358764,0.01538971468,0.01553482728,0.01560312732,0.01829243234,0.02163511162,0.0241488848,0.02876323898,0.04013523512,0.04067721512,0.0450995592,0.04678539808,0.05024848332,0.05161908152,0.05583693964,0.059818056648603
"","Malta","Quad Btu",0.030468451386,0.03100624928532,0.0311737469093,0.036114277702,0.03553094425868,0.03421473828192,0.034822338,0.037318161,0.0389034885,0.04328016,0.0633394523,0.06959083827,0.06790028575,0.0789124795,0.08283813592,0.0706718966,0.07244928996,0.07867792012,0.08196998692,0.08682350681,0.10364203753,0.09901461802,0.09370515101,0.0890608786,0.09090476958,0.09923712788,0.11535883144906
"","Martinique","Quad Btu",0.021812181,0.018454302,0.0201278008,0.02767262,0.0270054,0.027772338,0.0279223992,0.0278104815,0.027597869,0.027597869,0.032207465572562,0.032439633613016,0.033896797008417,0.032970186963089,0.033165002529455,0.03290428546447,0.032620520134605,0.033549475089592,0.033715804810202,0.033661899365094,0.033647178622158,0.035156879776863,0.035601920004781,0.035883177511411,0.037263496011775,0.036835248683797,0.036929981839135
"","Mauritania","Quad Btu",0.01398168876,0.01425981976,0.04596316216,0.04722375460392,0.04697789960392,0.0481778732,0.048263790148352,0.0483434387838,0.0487302693919,0.048700287,0.0170951647884,0.0176127063243,0.0192170799216,0.019531593719,0.021554456185,0.021962505368,0.021818056735,0.024792824866,0.03007509158,0.030134874506,0.029630291552,0.032050743734,0.035878845108,0.03233933861,0.038052135878,0.03918805536,0.038114728628047
"","Mauritius","Quad Btu",0.02734591693685,0.02714807243234,0.032490808206212,0.033077272180084,0.032184208276978,0.035205752553956,0.035666130554893,0.035517233198127,0.036384110544935,0.039839971846636,0.054509562669698,0.055549491827825,0.054709308982038,0.056795181163655,0.058046446249102,0.062633397789526,0.065585454438078,0.067243463488842,0.068481173884756,0.066505875876431,0.071394016027225,0.074008454087265,0.074085846178837,0.07499018099919,0.077600116547457,0.078615912418778,0.085897674598011
"","Mexico","Quad Btu",4.7323932642212,5.0684042435434,5.118862534329,5.410926898714,5.7627475122183,5.5951089961863,5.7444394398275,5.8224768711109,6.2383777803235,6.2368475575864,6.49927117878,6.4724402135724,6.4694204690118,6.6898015993936,6.8754332112611,7.082984110792,7.3846063447217,7.5224289087197,7.610075071649,7.5467618850501,7.5190646704953,7.7329842298605,7.6966263203845,7.7568864976548,7.6494738410505,7.7663805762874,7.9150287631868
"","Micronesia","Quad Btu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"","Moldova","Quad Btu",--,--,0.26381764142854,0.20961059690043,0.15625451327054,0.14060340854264,0.15263238136055,0.15394248608675,0.14202565051412,0.11185749441085,0.11528755059111,0.11112122997824,0.12283968292442,0.13775942401053,0.12637622489203,0.13712676470456,0.14500434788945,0.12613693523374,0.130443003805,0.11804003629732,0.11697088828904,0.11207368224295,0.1543532721604,0.15154576388716,0.1448198561523,0.13113866526735,0.12990861801303
"","Mongolia","Quad Btu",0.15175099343347,0.15575956153163,0.13951997398796,0.12779073333089,0.11965701311691,0.11850512246891,0.11899505548296,0.10737784744544,0.10736706990342,0.10816289669702,0.11315647197487,0.11406910679523,0.12040126720494,0.11740845419612,0.12045929019826,0.12397480912671,0.13542501187217,0.14463751711382,0.14595446378415,0.14898030441563,0.15921346810535,0.17059147745902,0.18810054828043,0.19921149081337,0.19585171734714,0.19719827540951,0.20514545452634
"","Montenegro","Quad Btu",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.052923315989475,0.047642837735806,0.052482135105005,0.045505684761753,0.057114526366464,0.046689183887573,0.045847882479075,0.049489752610193,0.044013858227975,0.043475637281299,0.043367201381079
"","Montserrat","Quad Btu",0.000512849747,0.000896318747,0.0008985668928,0.000896318747,0.000896318747,0.001321543747,0.0013249568928,0.001321543747,0.001321543747,0.0013215772,0.00079375892,0.00079375892,0.0011441021,0.0011441021,0.0011441021,0.0011441021,0.0011441021,0.00127174928,0.001632738706,0.001380550268,0.001844661634,0.001275173118,0.00123709766,0.001558767422,0.001455558096,0.001646025702,0.0016234077322041
"","Morocco","Quad Btu",0.29207180514312,0.29939129349614,0.31950087694502,0.3238291501165,0.35792056224792,0.35125043498195,0.36763315704296,0.38195451067778,0.38175657104143,0.40281817218646,0.40068413116233,0.42099186785687,0.42819554385295,0.43703440933672,0.48656901000658,0.5290375553718,0.54354508327482,0.57572692186051,0.59358204301714,0.63063590017649,0.68150835694384,0.72769342218038,0.74377687662521,0.76166923928331,0.7870471025938,0.77858234129836,0.78876899634479
"","Mozambique","Quad Btu",0.018258069,0.019620177841,0.0193277711712,0.020562272161,0.019261035161,0.020620459161,0.0215944455712,0.026072245161,0.0320253656,0.0783909626,0.10709202914,0.13463805548,0.13277809744,0.13405785552,0.13659022448,0.15003140302,0.16393002054,0.1833680863,0.16994757068,0.1832757617,0.1851588479,0.20849104028,0.22466930546,0.2386496492183,0.26067756043048,0.27681422388351,0.30978796053162
"","Namibia","Quad Btu",0.034325088,0.018613549842247,0.017378044092658,0.021850302041348,0.020406888629975,0.032303669905443,0.031324145099051,0.030095075962309,0.033566042408639,0.044788453446329,0.043651607160982,0.05042718427529,0.048351818640449,0.050856670670426,0.052703353230646,0.055462934045066,0.055898262901904,0.057161144817317,0.060888190390648,0.061767345491516,0.063224238667672,0.066230406779541,0.068757257971516,0.06999072465293,0.073911163897879,0.076649327085203,0.078259048697397
"","Nauru","Quad Btu",0.00190589522375,0.00190589522375,0.001910754423,0.00190589522375,0.00190589522375,0.0022707414475,0.002281717246,0.0022707414475,0.0022707414475,0.002270763,0.00156200923,0.00183149438,0.00165782534,0.00138273824,0.00123620207,0.001191362978,0.001595541688,0.0015539535988,0.0015805437632,0.0015363230806,0.0016193964544,0.001459009516,0.00158225228,0.001793631576,0.0018819384008,0.0019506769878,0.0010443675334804
"","Nepal","Quad Btu",0.019241938985528,0.02063620300402,0.022604590015233,0.023320108820991,0.025365070288758,0.028675624917243,0.03217931780324,0.034644268995204,0.042534389850257,0.049302674169418,0.050550606319913,0.053082955203632,0.054986135097515,0.058825249128671,0.058919194883603,0.06118445054494,0.060321207697338,0.058156754595469,0.065443589682188,0.074952943350025,0.080722244374652,0.085258014538689,0.089295986287608,0.095731843118345,0.10252587676208,0.092946402727697,0.16478760410511
"","Netherlands","Quad Btu",3.4339081199339,3.5992178331769,3.5611996652356,3.633176105609,3.6764970258231,3.7748818039541,3.9800680063136,3.9213441906289,3.9349640484069,3.9105262269862,3.9365821169912,4.0640121862718,4.1146153770117,4.1920031170218,4.3121241248699,4.3300923148647,4.3122407031515,4.3221313726751,4.2742244692504,4.1186454589457,4.3240440840567,4.128005875748,4.0635625809582,4.0123530022637,3.8479004757629,3.846438853925,3.9009908161597
"","Netherlands Antilles","Quad Btu",0.147171896,0.14039519,0.138572907,0.1385217705,0.143451942,0.152882078,0.1506996948,0.159678959,0.16161032,0.157938859,0.18710107865836,0.19218931921857,0.18657210283182,0.18495792527938,0.19187703674174,0.19890274221896,0.20062042494,0.21171625637479,0.21195418530501,0.20317111226524,0.175309679511,0.19799214983703,0.18527288539243,0.18598311679817,0.18733300781768,0.19146643017548,0.19331860076343
"","New Caledonia","Quad Btu",0.025505483828919,0.025179339210655,0.026711778410587,0.026599207676787,0.026428261481851,0.026880485481851,0.027519882918723,0.025240714436456,0.025930470123256,0.026237063977591,0.033902586923386,0.032651276278718,0.035464083657352,0.038288804457894,0.036933163469334,0.03996784057463,0.040116335208782,0.04288943790455,0.043653501091282,0.042325782092298,0.051166371006168,0.052137343165194,0.052991733471373,0.056357178408505,0.063156379989688,0.065936523894012,0.072628283632465
"","New Zealand","Quad Btu",0.69982651991738,0.70535737204015,0.70825187419095,0.7172528686346,0.75925078313104,0.77615126602553,0.78546027543744,0.78523261000875,0.7666418558006,0.7920796864608,0.80292235145969,0.81332760439564,0.8376336505778,0.80137955451118,0.8262257252534,0.80443768918065,0.80883959878953,0.81228240584588,0.81632628359883,0.81358680123559,0.83278182495967,0.83202051792097,0.82675665056178,0.83975089203857,0.8846230901838,0.87845136462143,0.88776156917098
"","Nicaragua","Quad Btu",0.036817654,0.035008635,0.0398946668,0.040843506,0.041818546,0.044873922,0.04659476,0.048781445,0.05192138,0.055656356,0.05599456356052,0.059489404688572,0.060114071862384,0.063638672577684,0.066794883004056,0.067948230335756,0.0675136939696,0.07030102770304,0.07115941834014,0.071630230219372,0.073822351974984,0.077863893968232,0.078462860128276,0.083818961590736,0.087668812834336,0.094913210550548,0.099389261607898
"","Niger","Quad Btu",0.012817768731727,0.013123994442032,0.012502908083781,0.012833273822742,0.013082651858234,0.013922177520377,0.014024541954855,0.014178560838478,0.014172386217617,0.013397057695942,0.010942941903532,0.011417782058711,0.011854276109784,0.013120436675636,0.014441498209241,0.01265290440884,0.013611518371997,0.014493374910568,0.016686374438481,0.018158292773584,0.024131733896524,0.023112111450157,0.032137095431567,0.035468403292121,0.033309557583543,0.034626888398591,0.03658251158415
"","Nigeria","Quad Btu",0.6960742799691,0.76606836395415,0.78594197644136,0.79692724019098,0.74518779034681,0.82723505747745,0.84755296559098,0.84823910323872,0.81412633648647,0.81606194008196,0.76569043779573,0.86735214585446,0.90620460416844,0.9544893138225,0.98961547046968,1.0825048867425,0.96533810390958,0.88514269427761,1.065538488892,0.66897023288334,0.83407816061212,1.1864040111998,1.1990877317796,1.2503883413052,1.4120132041911,1.4444755748457,1.7249667582123
"","Niue","Quad Btu",8.68734675E-5,8.68734675E-5,8.6898282E-5,8.68734675E-5,8.68734675E-5,8.68734675E-5,8.6898282E-5,8.68734675E-5,8.68734675E-5,8.6909E-5,0.000193699926,0.00019850736007,0.000191512115,0.00017979068746,0.0001794340922,0.00018550623720602,0.00018369040951906,0.0001695325373226,0.00026812756238156,0.00017646523378904,0.00016440602454939,0.00017733775843152,0.00017682909852734,0.00019364670146059,0.00020003660729157,0.0002192083262654,0.00020453334037515
"","Northern Mariana Islands","Quad Btu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"","Norway","Quad Btu",1.7187524815626,1.6271767625539,1.7223126075574,1.7142385734624,1.6844796450022,1.7923381720895,1.6943091882598,1.7497934703458,1.8107983160114,1.8840305275352,1.9635943596744,1.8780649176616,1.9225592136372,1.7980727682189,1.8767578717567,1.9654714675201,1.7747549158408,1.9443730434682,1.9137486291986,1.8886236014561,1.8168140478587,1.7726622444713,1.8974488226964,1.839684422606,1.8860795208199,1.8803174648702,1.9074937899421
"","Oman","Quad Btu",0.18294818961137,0.1923643375,0.2037643699,0.2274095373,0.237544077165,0.223411535,0.2303839904068,0.266773906007,0.345066004623,0.301803,0.36646982588187,0.38630627144182,0.41420348717086,0.40147964168186,0.40071690484455,0.51468490077144,0.58663663862325,0.60578450482067,0.76306158253761,0.75688078304958,0.88729931462433,0.90848080491249,1.0722545027416,1.0711660705437,1.1717710375462,1.1677394860635,1.1746442724057
"","Pakistan","Quad Btu",1.1856433862511,1.2494595700599,1.311355741827,1.3978663958531,1.5244316360352,1.591979174445,1.6721408361467,1.6882858295953,1.7408265226358,1.7784262701839,1.883268445936,1.8213750949416,1.8346196403326,1.8342394615581,1.9896595637868,2.1662382049888,2.4328468042686,2.5121588695206,2.4878644299423,2.5161278527935,2.60039546606,2.5613225055477,2.7261736363898,2.682631009508,2.8052260119675,2.9131189220848,3.1277897539897
"","Palestinian Territories","Quad Btu",--,--,--,--,--,--,--,0.009056298,0.014694191,0.014768141,0.01961600172,0.02626559484,0.024548104242,0.026114538048,0.040758851624,0.049049230212,0.043685871188,0.044981572088,0.04300341031,0.043809667576,0.044165932688,0.049473984368,0.049529954018,0.052214961704,0.056733330378,0.067582193646,0.070996034573353
"","Panama","Quad Btu",0.18136085112573,0.17815176811823,0.18097038157751,0.18261540011448,0.20340491739966,0.21431109426644,0.19284638705842,0.19864052569983,0.20883021527019,0.14596014554052,0.2292954980383,0.23361673449326,0.23018015911709,0.23255208768457,0.23706877917478,0.235841678013,0.25674975056985,0.24160972973747,0.28462622942463,0.27435158967399,0.31211217263807,0.33616866061561,0.34865841621698,0.34343024256365,0.35089069447542,0.36778190567214,0.41708275695369
"","Papua New Guinea","Quad Btu",0.038638311446,0.037803331446,0.0399196745328,0.04021426636896,0.03876135656896,0.04503913332296,0.047195022549184,0.044771375970454,0.0448298079179,0.04532502376856,0.051612835398342,0.059325736000253,0.06198686466075,0.070246458872121,0.0782733758692,0.075540549960346,0.07766449701958,0.083769791624735,0.083523197707159,0.085775889819284,0.082413397247336,0.090264306243168,0.082927628723262,0.088766601805564,0.09099949282403,0.091035796359368,0.091326801063235
"","Paraguay","Quad Btu",0.230452454,0.244504982,0.230813854,0.260397282,0.301156715,0.3475072,0.363359205216,0.399908572,0.40778742,0.4268587926,0.42531226955772,0.37867454544223,0.39448132245974,0.41814112664704,0.41440472112007,0.40691500912042,0.42604115966,0.4270574869,0.44054639416,0.43646908628,0.44149098174,0.46749688526,0.47771956668,0.48056706442,0.45430053538,0.45622740954,0.53235812225233
"","Peru","Quad Btu",0.38459770674175,0.38004250363007,0.37307746442512,0.42856414888831,0.44854582412025,0.47163487611122,0.50348334140467,0.48117137656877,0.49993068353721,0.5279021006451,0.54221736267204,0.53291608523249,0.54008592680677,0.54062169818984,0.59216851315095,0.62206106245669,0.63524162379873,0.66353819983761,0.7683923637866,0.76898818949018,0.86333604281544,0.91678917628445,0.96266088213878,0.99140681309032,1.01465190802,1.0574210836191,1.1150538239239
"","Philippines","Quad Btu",0.67070834906623,0.67674175436522,0.7147674666801,0.77716542106073,0.83063366889671,0.89143514195044,0.95705856138162,1.0235176084052,1.0706680544397,1.1051507915764,1.1325994605547,1.0901104776974,1.1111428028648,1.1259673743354,1.1738016561658,1.1240599195093,1.1168807994446,1.142990436802,1.2167330661016,1.1730976391508,1.2148381945825,1.2421225601094,1.2930321091258,1.4005309747669,1.4328243838706,1.5818485517281,1.6220159694312
"","Poland","Quad Btu",4.0279558076778,3.9566240684912,3.8007817747931,3.8631381485995,3.8187993208217,3.8317543860932,4.0048334058042,3.9517795940546,3.7842558055057,3.6915432956009,3.5900686904353,3.5846609181438,3.5097934572751,3.6818577206644,3.7468817842481,3.7509958567567,3.8734666824647,3.87234796687,3.8719003802542,3.7173412569169,3.9412062199284,3.9644664489283,3.9168798845057,3.8956220903322,3.8366844104426,3.9355334781415,4.0535460562983
"","Portugal","Quad Btu",0.73407216706645,0.74139863055144,0.76000519322099,0.7684265870571,0.80793631868517,0.83941024952469,0.87490365839335,0.90443587638359,0.97301928974221,1.0173424680969,1.036544053931,1.0525614318264,1.0499827654155,1.0830569164537,1.0750118552406,1.0764545948234,1.0655553441921,1.07643501468,1.0385897970489,1.0357223965945,1.0842599371783,1.037287277966,0.9571409259593,1.0179494432089,1.0160740813629,1.0122292660363,1.0566249771664
"","Puerto Rico","Quad Btu",0.22550386030159,0.22527203235689,0.22623050316956,0.2260408403684,0.22643333312704,0.22716994427275,0.22737390844945,0.22736906443378,0.22765620651786,0.22618175746668,0.4390494932679,0.47661575815376,0.4779622842191,0.50598376329954,0.51936493494759,0.50155367188002,0.45204753777245,0.43616620230245,0.40703866708645,0.38057030361045,0.32353510550645,0.34755964921445,0.36895905425937,0.31916125674974,0.31114080105899,0.31355801212454,0.29102792581859
"","Qatar","Quad Btu",0.28619891253271,0.336163522,0.5217697266,0.556802237,0.558693136,0.56281693,0.5783335773,0.6099011025312,0.62174645995,0.61760473125,0.66083080407897,0.50280359871248,0.6019509482944,0.63337655160155,0.72355639473126,0.88949316887621,0.96799423113389,1.0526155659722,1.1413797204135,1.2015488168326,1.255234044584,1.3738219128977,1.9131917767261,2.0871222674253,2.1191361110028,2.1088699655392,2.0697781622947
"","Reunion","Quad Btu",0.02321561926,0.02544855318,0.026085844,0.031432635,0.032496,0.032726582,0.0339551112,0.034127625,0.042884385,0.042926616,0.038668414732,0.038038644716,0.039582960952,0.039567758248,0.043270543036,0.041474005106,0.03959232708,0.038446964684,0.039530630192,0.04086321041,0.045070840672,0.043358601102,0.040666022532,0.041036123602,0.041447910142,0.0445429451752,0.044219405429728
"","Romania","Quad Btu",2.7314731680577,2.1494064650812,1.9804503159494,1.9582223039364,1.8247023871931,1.960862934767,1.9885039180795,1.9568435642994,1.6857028615638,1.5365231938579,1.5264149803913,1.6897939258607,1.6272816709887,1.604477616452,1.6466370598073,1.6178383239425,1.6753617384874,1.6361709551924,1.6245038397624,1.4152803445145,1.451594035214,1.481014338613,1.4400055488229,1.3498101271673,1.3729688952857,1.369284245646,1.3644983833879
"","Russia","Quad Btu",--,--,35.940582101684,32.188580942563,29.015585263471,28.552243883674,26.753873864299,25.406928422602,25.108411292577,25.549596242306,26.794645268523,26.898241795333,27.008858875181,27.974406254128,28.544213153121,28.270041308956,29.586555022173,29.326604712423,30.216549433213,27.36060869601,30.85615192772,31.991591651233,31.998139335806,31.429073879114,31.744709090439,31.579080924207,31.48513172839
"","Rwanda","Quad Btu",0.012284493,0.012710437,0.011797614,0.010898746,0.011360989,0.011757634,0.011658296,0.011789714,0.011964578,0.01159764,0.0090004014325028,0.0087930731298684,0.0088414434154656,0.008783577650092,0.008516457002132,0.008116795894192,0.007918960694678,0.008309567229158,0.00901372343034,0.0098206852184,0.010295509492,0.0117390187468,0.012719424196,0.014291485884,0.0156893567088,0.0163550531468,0.016639135494319
"","Saint Helena","Quad Btu",0.0001767747195,8.68734675E-5,8.6898282E-5,8.68734675E-5,8.68734675E-5,8.68734675E-5,8.6898282E-5,8.68734675E-5,8.68734675E-5,8.6909E-5,0.00035109238,0.0003505780158,0.0003655691202,0.0003616866832,0.0002360891054,0.0002946672764,0.0002713941414,0.000343853473,0.0002798413952,0.0002631448762,0.0002983359314,0.0002918732962,0.000323322967,0.000310151258,0.0002944264226,0.000271042208,0.00029302134859643
"","Saint Kitts and Nevis","Quad Btu",0.001496876023,0.001009767161,0.0010143187712,0.001456523,0.001881748,0.001456523,0.0018896432,0.001881748,0.001881748,0.001881748,0.002631570515,0.002720214027,0.002975913933,0.002980704733,0.003447508514,0.003006837768,0.0032247094,0.00358133802,0.00357387462,0.00372706222,0.00383324082,0.003500908653,0.003987578238,0.00396198168,0.00404999627,0.003576237799,0.0040524474092433
"","Saint Lucia","Quad Btu",0.0029952188734,0.0029952188734,0.00250372779678,0.0029952188734,0.0029498631977,0.0029498631977,0.00295709968278,0.0029498631977,0.0029498631977,0.00294989902,0.004998719059549,0.005841649776519,0.0048980911645615,0.005840023486703,0.005878522790926,0.00561070542792,0.00565979723836,0.005851594091574,0.006028269512,0.005866626414864,0.006263495380094,0.006447221900516,0.0063895765760281,0.0063576408094,0.0064780802506,0.006557596957,0.0065106883140773
"","Saint Pierre and Miquelon","Quad Btu",0.003901010616,0.003482986482,0.00298473,0.0017009,0.0017360422,0.0011964094,0.00120221468,0.001275675,0.0017009,0.0017009,0.00192011954,0.00192011954,0.00109393754,0.00135737172,0.00127046272,0.00135737172,0.00135737172,0.00144428072,0.00144428072,0.00144428072,0.00155070172,0.00156800352,0.00153283992,0.00159372622,0.001722930956,0.001722930956,0.0017797383832427
"","Saint Vincent/Grenadines","Quad Btu",0.002249512711,0.002032307791,0.0015343143736,0.002133746791,0.0017515532765,0.002103127553,0.0017554944048,0.002333873147,0.002757186218,0.0027578682,0.002529232306,0.002572121501,0.002769317183,0.003060444866,0.00365870233,0.00369572808,0.003672195139,0.00380876622976,0.0038074989763296,0.004507787055274,0.003741715663574,0.0032415643892236,0.0036928068831854,0.0032219546016812,0.003626506772,0.003701643282,0.0037067965676458
"","Samoa","Quad Btu",0.001856726,0.001857406,0.0016370814,0.001906411,0.001906586,0.001916798,0.0019688824,0.001985715,0.002036172,0.002088404,0.00311021018,0.0034523605,0.00267461494,0.0027596801,0.00273525276,0.00289197092,0.00315353836,0.003478168852,0.00363912048,0.003896118392,0.003965474682,0.004222332882,0.00405620107,0.0041084714236,0.00425628356,0.00490173186125,0.0050627018669094
"","Sao Tome and Principe","Quad Btu",0.001829984747,0.001933481667,0.0019372934288,0.001932465667,0.001357746667,0.001357714667,0.0013636674288,0.001356922667,0.001346597667,0.0013673012,0.001891071932,0.001821094376,0.002046813992,0.001277419256,0.00159641394,0.00176806418,0.00190714757,0.00200874977,0.00159771213,0.00171415248,0.001871834937,0.001929414765,0.00214331744,0.00214346744,0.00214328144,0.0023048764576,0.0021912256524938
"","Saudi Arabia","Quad Btu",3.3428538307411,3.4926332005905,3.6831073738579,3.7773485946254,3.8763848420666,3.8185301177472,4.1056222343538,4.3561522767327,4.5349213595579,4.8586652648651,5.0999288246886,5.2962618728612,5.5100573055065,5.7598388428211,6.2924828550766,6.6666727366021,6.9410624205952,7.1598759518712,7.7033264099634,8.023917603672,8.8044414469018,9.1500323216615,9.7603289977317,9.7551700115911,10.354975703632,10.898653377618,10.843086896929
"","Senegal","Quad Btu",0.036145951,0.033579299,0.0407501044,0.0432063124,0.051663937,0.055063072,0.0559972062,0.0513358208,0.0548411548,0.0597909028,0.067384140945952,0.073404882793312,0.07354455111806,0.074281121344964,0.081498969637936,0.083826705763201,0.083125265676154,0.087819324294127,0.091034452899179,0.085275979445593,0.090374901879194,0.098181323758482,0.093377782552752,0.097054490973272,0.10554542210818,0.11223662496913,0.11650903855412
"","Serbia","Quad Btu",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.69837177706342,0.69374507950576,0.69127122500864,0.66342407900863,0.68199464576669,0.69091134532906,0.6504190284256,0.64963954744203,0.57876723787128,0.63997188420315,0.65520553968585
"","Seychelles","Quad Btu",0.00631764478,0.0069831769705,0.0069239686752,0.007236241803,0.007236241803,0.007737817941,0.0077770286432,0.00782577739,0.00782577739,0.0078257945,0.0128328851963,0.0138043677637,0.0120412595822,0.0119910551111,0.016736310146,0.0154899567552,0.0163933149074,0.0136313283348,0.01451529289931,0.01582197941912,0.0146168923772,0.012571581999,0.0142732348032,0.0127024289108,0.01485686556,0.0158548333558,0.015556174690686
"","Sierra Leone","Quad Btu",0.0145938500785,0.015919550478,0.01134928858,0.011312729079,0.010590256,0.012359015804,0.0120011323704,0.0126161042215,0.0126161645195,0.0126161653042,0.00575378376286,0.00794023751602,0.0080397772876,0.00767167009276,0.008410123562,0.0068653798022,0.0091183682828,0.0085996721172,0.0085920738552,0.0091056931944,0.0096149789922,0.012698820177,0.013856143639,0.016606466049,0.018281617844,0.015586542896,0.015119619172078
"","Singapore","Quad Btu",0.80202204355938,0.83275984636134,0.95828623197388,1.0398214568813,1.1888181153858,1.1455301654607,1.3552816384149,1.4534337955311,1.5370531414389,1.6334752610556,1.6917883259423,1.7476031474688,1.7501802715783,1.9159142322725,2.0765241637334,2.1402781415557,2.3168894064896,2.5153208581051,2.6829708770818,2.5967012590472,2.9280387778294,3.1368612794109,3.1594394148883,3.1985883561726,3.2281383323248,3.320563428872,3.424077352037
"","Slovakia","Quad Btu",--,--,--,0.85441727381151,0.8088417784691,0.86733741928135,0.83855180272881,0.82220364782394,0.81560586661308,0.80257954094181,0.80627525943647,0.84585981773797,0.84965819320635,0.83037713945417,0.81263200992364,0.82894027379272,0.82104132976402,0.79450666491013,0.80783194580467,0.73006894726389,0.77259372849444,0.7503743937576,0.71873763247407,0.72251768503031,0.68532651979033,0.70269104813149,0.70617708908905
"","Slovenia","Quad Btu",--,--,0.23085957882022,0.24327138159511,0.25437819063071,0.27222413591287,0.2994364994361,0.28633596259501,0.28496124696809,0.28216985703306,0.27419575167779,0.28455733111847,0.28451067395245,0.28076187693419,0.29716016653505,0.29711426456159,0.29950624450651,0.29815628856894,0.32062763373447,0.29269235585758,0.29519528234677,0.28950451297716,0.28396276005076,0.27591591439501,0.2793062486553,0.26088463158109,0.28229314610431
"","Solomon Islands","Quad Btu",0.002804119342,0.002804119342,0.0028155451552,0.002804119342,0.002804119342,0.002804119342,0.0028155451552,0.002804119342,0.002804119342,0.0028041628,0.00257180281,0.0026166109,0.0026166109,0.00270487349,0.00271138552,0.00271138552,0.00275619361,0.00305377368,0.0029501309537,0.0029352884779,0.0031093542502,0.002998388864,0.00305125234,0.003424900968,0.00349585668,0.00346757664,0.0035868920659428
"","Somalia","Quad Btu",0.013882293127,0.008545431531,0.0076880681928,0.008182840531,0.008182840531,0.008182840531,0.0082271770804,0.008182840531,0.008182840531,0.0081828465608,0.010242071200856,0.01057801227684,0.01124562927994,0.01134687927994,0.0112613465203,0.0114767460203,0.011648211672844,0.01197385308,0.01173062464,0.01167022988,0.01161841384,0.01161841384,0.01161841384,0.01161841384,0.01161841384,0.01161841384,0.011702223964177
"","South Africa","Quad Btu",4.0552407506289,4.0480452271739,4.0642116254764,4.1215173900676,4.2215456313711,4.4634437584871,4.6203034138244,4.7941866776252,4.8944775990764,4.7571295686515,4.8853054667003,4.8449954895418,5.0337152083413,5.2804620040091,5.574941582911,5.4751368992887,5.5533498993196,5.8603001190943,6.2756271399243,5.8104207481458,5.8940223344035,5.9101541540439,6.0102941222902,6.0127066423304,6.0029434805287,5.9490014326379,6.032805359911
"","South Sudan","Quad Btu",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.0207129662,0.02152228453,0.02255249082,0.01502396854,0.016857136394075
"","Spain","Quad Btu",4.1637176779923,4.3510599329301,4.3610950530278,4.2434338746329,4.3946782950872,4.5975384612151,4.6849695790344,4.9575386458303,5.185523403702,5.3474129753192,5.5079696193031,5.738123476918,5.8463093062604,6.0805303055308,6.3258569323799,6.4419864060616,6.4841588283702,6.6123245847159,6.3392265673147,5.9135875079609,6.0649315423532,5.9549108082269,5.8278003597541,5.5672412271456,5.5050008416596,5.566315703446,5.6296526843708
"","Sri Lanka","Quad Btu",0.10632062661326,0.10494324163682,0.10599525502504,0.12549146379787,0.1374546769707,0.14504370292307,0.14795015334222,0.16267489452981,0.1684846329174,0.17846198196071,0.19753024959208,0.19304185100386,0.19574064326361,0.2029924625888,0.21092800104328,0.22164392770221,0.22189930270486,0.22506912527691,0.22429446736886,0.21383403454295,0.24389235478007,0.27095118869954,0.27948399437002,0.28453947721776,0.30467515384974,0.34257227017818,0.36271203584357
