"Country or Area","Commodity - Transaction","Year","Unit","Quantity","Quantity Footnotes"
"Bolivia (Plur. State of)","Natural gas (including LNG) - final consumption","2015","Terajoules","69339",""
"Bolivia (Plur. State of)","Natural gas (including LNG) - final consumption","2014","Terajoules","67826",""
"Bolivia (Plur. State of)","Natural gas (including LNG) - final consumption","2013","Terajoules","63824",""
"Bolivia (Plur. State of)","Natural gas (including LNG) - final consumption","2012","Terajoules","57340",""
"Bolivia (Plur. State of)","Natural gas (including LNG) - final consumption","2011","Terajoules","52545",""
"Bolivia (Plur. State of)","Natural gas (including LNG) - final consumption","2010","Terajoules","45965",""
"Bolivia (Plur. State of)","Natural gas (including LNG) - final consumption","2009","Terajoules","42811",""
"Bolivia (Plur. State of)","Natural gas (including LNG) - final consumption","2008","Terajoules","36681",""
"Bolivia (Plur. State of)","Natural gas (including LNG) - final consumption","2007","Terajoules","32722",""
"Bolivia (Plur. State of)","Natural gas (including LNG) - final consumption","2006","Terajoules","28127",""
"Bolivia (Plur. State of)","Natural gas (including LNG) - final consumption","2005","Terajoules","24693",""
"Bolivia (Plur. State of)","Natural gas (including LNG) - final consumption","2004","Terajoules","21955",""
"Bolivia (Plur. State of)","Natural gas (including LNG) - final consumption","2003","Terajoules","19627",""
"Bolivia (Plur. State of)","Natural gas (including LNG) - final consumption","2002","Terajoules","18188",""
"Bolivia (Plur. State of)","Natural gas (including LNG) - final consumption","2001","Terajoules","16226",""
"Bolivia (Plur. State of)","Natural gas (including LNG) - final consumption","2000","Terajoules","16408",""
"Bolivia (Plur. State of)","Natural gas (including LNG) - final consumption","1999","Terajoules","15523",""
"Bolivia (Plur. State of)","Natural gas (including LNG) - final consumption","1998","Terajoules","15128",""
"Bolivia (Plur. State of)","Natural gas (including LNG) - final consumption","1997","Terajoules","14029",""
"Bolivia (Plur. State of)","Natural gas (including LNG) - final consumption","1996","Terajoules","12365",""
"Bolivia (Plur. State of)","Natural gas (including LNG) - final consumption","1995","Terajoules","14123",""
"Bolivia (Plur. State of)","Natural gas (including LNG) - final consumption","1994","Terajoules","12888",""
"Bolivia (Plur. State of)","Natural gas (including LNG) - final consumption","1993","Terajoules","11422",""
"Bolivia (Plur. State of)","Natural gas (including LNG) - final consumption","1992","Terajoules","10110",""
"Bolivia (Plur. State of)","Natural gas (including LNG) - final consumption","1991","Terajoules","8528",""
"Bolivia (Plur. State of)","Natural gas (including LNG) - final consumption","1990","Terajoules","7678",""
"Bosnia and Herzegovina","Natural gas (including LNG) - final consumption","2016","Terajoules","5453",""
"Bosnia and Herzegovina","Natural gas (including LNG) - final consumption","2015","Terajoules","6132",""
"Bosnia and Herzegovina","Natural gas (including LNG) - final consumption","2014","Terajoules","5150",""
"Bosnia and Herzegovina","Natural gas (including LNG) - final consumption","2013","Terajoules","5187",""
"Bosnia and Herzegovina","Natural gas (including LNG) - final consumption","2012","Terajoules","6966",""
"Bosnia and Herzegovina","Natural gas (including LNG) - final consumption","2011","Terajoules","7649",""
"Bosnia and Herzegovina","Natural gas (including LNG) - final consumption","2010","Terajoules","6505",""
"Bosnia and Herzegovina","Natural gas (including LNG) - final consumption","2009","Terajoules","6093",""
"Bosnia and Herzegovina","Natural gas (including LNG) - final consumption","2008","Terajoules","13208",""
"Bosnia and Herzegovina","Natural gas (including LNG) - final consumption","2007","Terajoules","12657",""
"Bosnia and Herzegovina","Natural gas (including LNG) - final consumption","2006","Terajoules","12005",""
"Bosnia and Herzegovina","Natural gas (including LNG) - final consumption","2005","Terajoules","11446",""
"Bosnia and Herzegovina","Natural gas (including LNG) - final consumption","2004","Terajoules","9173",""
"Bosnia and Herzegovina","Natural gas (including LNG) - final consumption","2003","Terajoules","4785",""
"Bosnia and Herzegovina","Natural gas (including LNG) - final consumption","2002","Terajoules","3506",""
"Bosnia and Herzegovina","Natural gas (including LNG) - final consumption","2001","Terajoules","3868",""
"Bosnia and Herzegovina","Natural gas (including LNG) - final consumption","2000","Terajoules","7227",""
"Bosnia and Herzegovina","Natural gas (including LNG) - final consumption","1999","Terajoules","3685",""
"Bosnia and Herzegovina","Natural gas (including LNG) - final consumption","1998","Terajoules","3614",""
"Bosnia and Herzegovina","Natural gas (including LNG) - final consumption","1997","Terajoules","3170",""
"Bosnia and Herzegovina","Natural gas (including LNG) - final consumption","1996","Terajoules","5283",""
"Bosnia and Herzegovina","Natural gas (including LNG) - final consumption","1995","Terajoules","5726",""
"Bosnia and Herzegovina","Natural gas (including LNG) - final consumption","1994","Terajoules","6539",""
"Bosnia and Herzegovina","Natural gas (including LNG) - final consumption","1993","Terajoules","5473",""
"Bosnia and Herzegovina","Natural gas (including LNG) - final consumption","1992","Terajoules","16000",""
"Botswana","Natural gas (including LNG) - final consumption","2015","Terajoules","88.636",""
"Brazil","Natural gas (including LNG) - final consumption","2017","Terajoules","553139",""
"Brazil","Natural gas (including LNG) - final consumption","2016","Terajoules","541687",""
"Brazil","Natural gas (including LNG) - final consumption","2015","Terajoules","556882",""
"Brazil","Natural gas (including LNG) - final consumption","2014","Terajoules","550796",""
"Brazil","Natural gas (including LNG) - final consumption","2013","Terajoules","561895",""
"Brazil","Natural gas (including LNG) - final consumption","2012","Terajoules","571629",""
"Brazil","Natural gas (including LNG) - final consumption","2011","Terajoules","579018",""
"Brazil","Natural gas (including LNG) - final consumption","2010","Terajoules","572665",""
"Brazil","Natural gas (including LNG) - final consumption","2009","Terajoules","453845",""
"Brazil","Natural gas (including LNG) - final consumption","2008","Terajoules","516048",""
"Brazil","Natural gas (including LNG) - final consumption","2007","Terajoules","512227",""
"Brazil","Natural gas (including LNG) - final consumption","2006","Terajoules","490526",""
"Brazil","Natural gas (including LNG) - final consumption","2005","Terajoules","447062",""
"Brazil","Natural gas (including LNG) - final consumption","2004","Terajoules","406528",""
"Brazil","Natural gas (including LNG) - final consumption","2003","Terajoules","358234",""
"Brazil","Natural gas (including LNG) - final consumption","2002","Terajoules","331128",""
"Brazil","Natural gas (including LNG) - final consumption","2001","Terajoules","266611",""
"Brazil","Natural gas (including LNG) - final consumption","2000","Terajoules","222114",""
"Brazil","Natural gas (including LNG) - final consumption","1999","Terajoules","178597",""
"Brazil","Natural gas (including LNG) - final consumption","1998","Terajoules","167385",""
"Brazil","Natural gas (including LNG) - final consumption","1997","Terajoules","164631",""
"Brazil","Natural gas (including LNG) - final consumption","1996","Terajoules","150342",""
"Brazil","Natural gas (including LNG) - final consumption","1995","Terajoules","133457",""
"Brazil","Natural gas (including LNG) - final consumption","1994","Terajoules","125401",""
"Brazil","Natural gas (including LNG) - final consumption","1993","Terajoules","117810",""
"Brazil","Natural gas (including LNG) - final consumption","1992","Terajoules","109737",""
"Brazil","Natural gas (including LNG) - final consumption","1991","Terajoules","105646",""
"Brazil","Natural gas (including LNG) - final consumption","1990","Terajoules","100389",""
"Brunei Darussalam","Natural gas (including LNG) - final consumption","2016","Terajoules","21236",""
"Brunei Darussalam","Natural gas (including LNG) - final consumption","2015","Terajoules","2537",""
"Brunei Darussalam","Natural gas (including LNG) - final consumption","2014","Terajoules","24374",""
"Brunei Darussalam","Natural gas (including LNG) - final consumption","2013","Terajoules","8913",""
"Brunei Darussalam","Natural gas (including LNG) - final consumption","2012","Terajoules","44238",""
"Brunei Darussalam","Natural gas (including LNG) - final consumption","2011","Terajoules","39223",""
"Brunei Darussalam","Natural gas (including LNG) - final consumption","2010","Terajoules","22546",""
"Brunei Darussalam","Natural gas (including LNG) - final consumption","2009","Terajoules","12569",""
"Brunei Darussalam","Natural gas (including LNG) - final consumption","2008","Terajoules","35000",""
"Brunei Darussalam","Natural gas (including LNG) - final consumption","2007","Terajoules","34288",""
"Brunei Darussalam","Natural gas (including LNG) - final consumption","2006","Terajoules","541",""
"Brunei Darussalam","Natural gas (including LNG) - final consumption","2005","Terajoules","553",""
"Brunei Darussalam","Natural gas (including LNG) - final consumption","2004","Terajoules","600",""
"Brunei Darussalam","Natural gas (including LNG) - final consumption","2003","Terajoules","575",""
"Brunei Darussalam","Natural gas (including LNG) - final consumption","2002","Terajoules","754",""
"Brunei Darussalam","Natural gas (including LNG) - final consumption","2001","Terajoules","690",""
"Brunei Darussalam","Natural gas (including LNG) - final consumption","2000","Terajoules","512",""
"Brunei Darussalam","Natural gas (including LNG) - final consumption","1999","Terajoules","400","1"
"Brunei Darussalam","Natural gas (including LNG) - final consumption","1998","Terajoules","400","1"
"Brunei Darussalam","Natural gas (including LNG) - final consumption","1997","Terajoules","400","1"
